,ask_exchange,ask_price,ask_size,bid_exchange,bid_price,bid_size,participant_timestamp,sequence_number,sip_timestamp
1645,322,0.01,423,308,0,0,0,56125573,1685626844554043904
1646,325,0.01,357,312,0,0,0,55456034,1685626833561275392
1647,325,0.01,357,300,0,0,0,55032914,1685626828789862912
1648,322,0.01,401,307,0,0,0,55020619,1685626828722662912
1649,325,0.01,357,313,0,0,0,54556293,1685626823215677952
1650,325,0.01,330,315,0,0,0,53472068,1685626808825275392
1651,325,0.01,322,301,0,0,0,52989475,1685626803763892480
1652,325,0.01,295,313,0,0,0,51312329,1685626780205560064
1653,325,0.01,295,313,0,0,0,51203520,1685626779052725504
1654,325,0.01,322,312,0,0,0,50205075,1685626764394912256
1655,325,0.01,322,323,0,0,0,49723263,1685626758375447552
1656,325,0.01,322,313,0,0,0,49474853,1685626755762248960
1657,325,0.01,322,309,0,0,0,49340405,1685626754934150144
1658,325,0.01,322,308,0,0,0,49293555,1685626754605218048
1659,325,0.01,295,309,0,0,0,46118825,1685626715732962816
1660,325,0.01,295,309,0,0,0,44420569,1685626694631315456
1661,325,0.01,322,301,0,0,0,43589409,1685626687371393280
1662,325,0.01,322,309,0,0,0,42253061,1685626674379834112
1663,325,0.01,322,309,0,0,0,42158349,1685626673708588032
1664,325,0.01,295,309,0,0,0,41857083,1685626669993333760
1665,325,0.01,322,325,0,0,0,41853589,1685626669987444992
1666,325,0.01,322,313,0,0,0,38798535,1685626635878476800
1667,325,0.01,322,313,0,0,0,37868773,1685626629553324544
1668,325,0.01,295,312,0,0,0,36177447,1685626614509912320
1669,325,0.01,322,301,0,0,0,35997588,1685626612223102976
1670,325,0.01,322,301,0,0,0,35842304,1685626610426862080
1671,325,0.01,322,313,0,0,0,35477340,1685626605826464000
1672,325,0.01,322,312,0,0,0,35155051,1685626602020852736
1673,325,0.01,295,309,0,0,0,34969112,1685626599986982656
1674,325,0.01,322,308,0,0,0,34734728,1685626596298447616
1675,325,0.01,295,302,0,0,0,34422661,1685626592310124288
1676,325,0.01,322,301,0,0,0,34170520,1685626589803720960
1677,325,0.01,295,308,0,0,0,34123673,1685626589583922688
1678,325,0.01,322,312,0,0,0,34003667,1685626588182296832
1679,325,0.01,295,313,0,0,0,33896098,1685626587444576000
1680,325,0.01,322,312,0,0,0,33648299,1685626584953580032
1681,325,0.01,322,313,0,0,0,33284335,1685626581949924608
1682,325,0.01,295,313,0,0,0,33248109,1685626581825668608
1683,325,0.01,322,313,0,0,0,33180521,1685626580716978688
1684,325,0.01,295,313,0,0,0,32828215,1685626576501860352
1685,325,0.01,322,313,0,0,0,32632596,1685626574372732160
1686,325,0.01,322,313,0,0,0,32432650,1685626572383485696
1687,325,0.01,322,309,0,0,0,31682852,1685626566445059840
1688,325,0.01,322,313,0,0,0,31390676,1685626564424812288
1689,325,0.01,322,313,0,0,0,30898102,1685626560928804864
1690,325,0.01,322,313,0,0,0,30732596,1685626559659079680
1691,325,0.01,322,309,0,0,0,30579107,1685626558363294464
1692,325,0.01,295,313,0,0,0,30507540,1685626557972827136
1693,325,0.01,322,301,0,0,0,29931686,1685626553313319936
1694,325,0.01,322,313,0,0,0,29872614,1685626552862481152
1695,325,0.01,295,313,0,0,0,29748085,1685626552128652032
1696,325,0.01,322,309,0,0,0,29646287,1685626551204664832
1697,325,0.01,322,309,0,0,0,29575381,1685626550741018368
1698,325,0.01,295,322,0,0,0,29528936,1685626550499099136
1699,325,0.01,295,313,0,0,0,29465416,1685626550128555520
1700,325,0.01,322,309,0,0,0,29369452,1685626549469133568
1701,325,0.01,322,313,0,0,0,29279590,1685626548705011712
1702,325,0.01,295,313,0,0,0,29102298,1685626546417815552
1703,325,0.01,322,309,0,0,0,28989821,1685626544985677056
1704,325,0.01,322,313,0,0,0,28557043,1685626539697339904
1705,325,0.01,322,309,0,0,0,28339853,1685626537936992768
1706,325,0.01,322,300,0,0,0,27925714,1685626534632163072
1707,325,0.01,322,322,0,0,0,27864248,1685626534139424256
1708,325,0.01,295,313,0,0,0,27837545,1685626534011920640
1709,325,0.01,322,309,0,0,0,27532320,1685626530423661312
1710,325,0.01,295,315,0,0,0,23054703,1685626498166252800
1711,325,0.01,295,313,0,0,0,22743623,1685626495209420544
1712,325,0.01,322,309,0,0,0,22550660,1685626492360405760
1713,325,0.01,295,309,0,0,0,22523173,1685626492230030592
1714,325,0.01,322,315,0,0,0,22385570,1685626489865584384
1715,325,0.01,322,312,0,0,0,13309081,1685626377023840512
1716,325,0.01,322,309,0,0,0,13154744,1685626375004912640
1717,325,0.01,322,313,0,0,0,13058350,1685626373980810496
1718,325,0.01,322,309,0,0,0,13007194,1685626373488409856
1719,325,0.01,295,309,0,0,0,12984782,1685626373354014976
1720,325,0.01,295,300,0,0,0,12644749,1685626368081678848
1721,325,0.01,322,301,0,0,0,11661857,1685626355872299520
1722,325,0.01,322,313,0,0,0,10819901,1685626343839059200
1723,325,0.01,295,309,0,0,0,10525896,1685626339981775360
1724,325,0.01,295,313,0,0,0,10316011,1685626337252932864
1725,325,0.01,322,304,0,0,0,10311629,1685626337240162304
1726,325,0.01,295,313,0,0,0,9278219,1685626324846323456
1727,325,0.01,322,309,0,0,0,4489642,1685626264877335296
1728,325,0.01,322,309,0,0,0,4403077,1685626264333846784
1729,325,0.01,322,313,0,0,0,3848600,1685626260323395328
1730,303,0.02,20,307,0,0,0,68140,1685626201037933568
1731,307,0.02,6,307,0,0,0,33344,1685626200049717760
1732,325,0.01,322,301,0,0,0,676504258,1685563156379636480
1733,325,0.01,322,301,0,0,0,676411864,1685563155451533568
1734,325,0.01,299,315,0,0,0,676377911,1685563155154030848
1735,325,0.01,322,301,0,0,0,676199136,1685563152411660544
1736,325,0.01,322,301,0,0,0,675930333,1685563150271907328
1737,325,0.01,316,308,0,0,0,675166249,1685563136618676224
1738,325,0.01,299,313,0,0,0,672529414,1685563059479025920
1739,325,0.01,299,313,0,0,0,670778468,1685563016079392512
1740,325,0.01,299,313,0,0,0,669896544,1685562989877843712
1741,325,0.01,299,313,0,0,0,669193496,1685562968966777856
1742,325,0.01,299,300,0,0,0,668989107,1685562963997806080
1743,325,0.01,299,302,0,0,0,668436480,1685562950675577856
1744,325,0.01,353,313,0,0,0,665207431,1685562885634788608
1745,325,0.01,353,319,0,0,0,664754189,1685562879783664128
1746,325,0.01,370,315,0,0,0,664514172,1685562877954761728
1747,325,0.01,353,312,0,0,0,663305281,1685562860188995072
1748,325,0.01,353,309,0,0,0,659054158,1685562790273168384
1749,325,0.01,299,300,0,0,0,658962332,1685562789782235904
1750,325,0.01,353,322,0,0,0,656299641,1685562750393717248
1751,325,0.01,325,313,0,0,0,656222754,1685562750061978112
1752,325,0.01,325,301,0,0,0,654405317,1685562720272604416
1753,325,0.01,353,313,0,0,0,653696821,1685562707343622656
1754,325,0.01,353,313,0,0,0,650743308,1685562656919276032
1755,325,0.01,353,313,0,0,0,648788307,1685562628235302912
1756,325,0.01,376,301,0,0,0,628648353,1685561708609427712
1757,313,0.01,318,315,0,0,0,624571816,1685561501935459072
1758,325,0.01,299,315,0,0,0,615857602,1685561094160549888
1759,325,0.01,299,315,0,0,0,615367651,1685561076960931328
1760,325,0.01,339,315,0,0,0,614046776,1685561036398238720
1761,325,0.01,376,323,0,0,0,611624957,1685560910242897664
1762,325,0.01,376,309,0,0,0,590318457,1685559776266931456
1763,313,0.01,290,309,0,0,0,576799565,1685559090743046912
1764,325,0.01,304,315,0,0,0,576736180,1685559090257853696
1765,325,0.01,336,301,0,0,0,552254406,1685557797910586368
1766,325,0.01,299,315,0,0,0,542450784,1685557326663342848
1767,325,0.01,376,313,0,0,0,542438313,1685557326611870464
1768,325,0.01,353,308,0,0,0,535209103,1685556927786502656
1769,325,0.01,376,323,0,0,0,533186049,1685556833948107520
1770,325,0.01,339,309,0,0,0,529384286,1685556645701542656
1771,325,0.01,353,309,0,0,0,528495260,1685556617309552128
1772,325,0.01,299,315,0,0,0,507434837,1685555610482443264
1773,325,0.01,430,307,0,0,0,499732643,1685555282932854272
1774,325,0.01,430,313,0,0,0,499680561,1685555282101508864
1775,325,0.01,430,313,0,0,0,499569293,1685555277312360192
1776,325,0.01,376,301,0,0,0,496941962,1685555183655133440
1777,325,0.01,299,315,0,0,0,494811489,1685555132126755840
1778,325,0.01,299,315,0,0,0,494441466,1685555127357628928
1779,325,0.01,353,302,0,0,0,493070120,1685555065464451840
1780,325,0.01,376,301,0,0,0,492107615,1685555038466894336
1781,325,0.01,353,300,0,0,0,491028126,1685554987327156480
1782,325,0.01,376,313,0,0,0,490978020,1685554987119678720
1783,325,0.01,353,309,0,0,0,489798291,1685554952971758848
1784,313,0.01,387,304,0,0,0,489780060,1685554952869264640
1785,325,0.01,353,323,0,0,0,478254745,1685554547711909376
1786,325,0.01,353,308,0,0,0,442625211,1685552584700125440
1787,325,0.01,353,302,0,0,0,434914941,1685552128715737344
1788,325,0.01,390,309,0,0,0,407616449,1685550606478216960
1789,325,0.01,383,322,0,0,0,394151447,1685549703214089984
1790,325,0.01,383,309,0,0,0,392627867,1685549616390580992
1791,325,0.01,329,313,0,0,0,388943098,1685549392835495936
1792,325,0.01,353,301,0,0,0,375939440,1685548761946075136
1793,325,0.01,353,313,0,0,0,345546013,1685547403548859648
1794,325,0.01,329,313,0,0,0,342870058,1685547317835916032
1795,325,0.01,383,309,0,0,0,341513074,1685547257358767360
1796,325,0.01,383,313,0,0,0,340357932,1685547226813937152
1797,325,0.01,353,309,0,0,0,338387859,1685547147922287616
1798,325,0.01,331,323,0,0,0,324035658,1685546600151982080
1799,325,0.01,415,313,0,0,0,318274681,1685546418368156928
1800,325,0.01,361,301,0,0,0,313597949,1685546321522412288
1801,325,0.01,381,313,0,0,0,308051715,1685546090780073472
1802,325,0.01,353,309,0,0,0,306201075,1685546007606323968
1803,325,0.01,353,313,0,0,0,306119073,1685546006782858752
1804,325,0.01,353,309,0,0,0,302865236,1685545862558222336
1805,325,0.01,325,313,0,0,0,302836155,1685545862410134784
1806,325,0.01,407,309,0,0,0,300831996,1685545785259140864
1807,325,0.01,327,313,0,0,0,299093017,1685545743190903040
1808,325,0.01,407,309,0,0,0,297853621,1685545714636715264
1809,325,0.01,299,315,0,0,0,294935507,1685545629214266368
1810,313,0.01,338,323,0,0,0,274624546,1685545101644064000
1811,325,0.01,339,309,0,0,0,274032597,1685545087405072384
1812,325,0.01,376,301,0,0,0,273608518,1685545074972636672
1813,313,0.01,387,313,0,0,0,273605999,1685545074966858240
1814,325,0.01,353,319,0,0,0,267723719,1685544916505926912
1815,325,0.01,327,301,0,0,0,260977741,1685544721163886848
1816,325,0.01,299,315,0,0,0,234127318,1685543972491935744
1817,325,0.01,299,301,0,0,0,231775462,1685543909449336320
1818,313,0.01,331,315,0,0,0,230839037,1685543887234424576
1819,313,0.01,379,313,0,0,0,230830084,1685543887209135104
1820,325,0.01,368,323,0,0,0,229047858,1685543830023061760
1821,325,0.01,335,323,0,0,0,226108152,1685543733356771584
1822,325,0.01,368,313,0,0,0,224915234,1685543704040937984
1823,325,0.01,353,309,0,0,0,222049622,1685543630807795712
1824,325,0.01,299,323,0,0,0,222040049,1685543630769875456
1825,325,0.01,368,302,0,0,0,221222640,1685543616480981248
1826,325,0.01,353,309,0,0,0,220774873,1685543607868097280
1827,325,0.01,335,309,0,0,0,220751374,1685543607741215232
1828,325,0.01,299,323,0,0,0,220273334,1685543600614164480
1829,325,0.01,299,301,0,0,0,219968319,1685543595653125888
1830,325,0.01,335,309,0,0,0,219563679,1685543586706398208
1831,325,0.01,422,313,0,0,0,214916931,1685543488679638272
1832,325,0.01,299,309,0,0,0,214807883,1685543487656552448
1833,325,0.01,299,300,0,0,0,212683415,1685543438023419648
1834,325,0.01,389,309,0,0,0,212312964,1685543432035735552
1835,325,0.01,335,323,0,0,0,212297290,1685543431957038592
1836,325,0.01,335,315,0,0,0,207972883,1685543315672540416
1837,325,0.01,353,309,0,0,0,207593229,1685543309349174016
1838,325,0.01,299,315,0,0,0,207562778,1685543309165361408
1839,325,0.01,422,313,0,0,0,207441200,1685543307837590528
1840,313,0.01,282,308,0,0,0,205279863,1685543258460296960
1841,325,0.01,353,309,0,0,0,204116635,1685543238594869760
1842,325,0.01,389,322,0,0,0,199908323,1685543162281593344
1843,325,0.01,335,307,0,0,0,199643489,1685543160202903552
1844,325,0.01,368,302,0,0,0,199439206,1685543154442284288
1845,325,0.01,332,313,0,0,0,195261941,1685543056476352000
1846,325,0.01,389,313,0,0,0,193773222,1685543035310130176
1847,325,0.01,389,309,0,0,0,192660366,1685543019160617984
1848,325,0.01,299,302,0,0,0,192035874,1685543003262846976
1849,325,0.01,299,323,0,0,0,191243820,1685542986192742656
1850,325,0.01,299,301,0,0,0,189855510,1685542963368227840
1851,325,0.01,299,315,0,0,0,189726388,1685542961438388992
1852,325,0.01,422,309,0,0,0,187422112,1685542920864703232
1853,325,0.01,389,309,0,0,0,187221237,1685542917809496064
1854,325,0.01,353,307,0,0,0,186315583,1685542904421570560
1855,325,0.01,389,307,0,0,0,184259744,1685542871104031744
1856,325,0.01,389,313,0,0,0,184218548,1685542870868972800
1857,325,0.01,389,309,0,0,0,183635718,1685542861685278720
1858,325,0.01,353,309,0,0,0,183444227,1685542858634770176
1859,325,0.01,387,309,0,0,0,180150294,1685542796597405952
1860,325,0.01,365,300,0,0,0,179465480,1685542782515352064
1861,325,0.01,299,323,0,0,0,178935730,1685542775299367680
1862,325,0.01,419,304,0,0,0,173660566,1685542700007869952
1863,325,0.01,353,304,0,0,0,168386320,1685542614834606080
1864,325,0.01,299,323,0,0,0,168369330,1685542614768092672
1865,325,0.01,333,309,0,0,0,156835793,1685542406757757184
1866,325,0.01,299,323,0,0,0,155903513,1685542384697267200
1867,325,0.01,299,316,0,0,0,155497546,1685542377606359808
1868,325,0.01,299,315,0,0,0,154863263,1685542365320599808
1869,313,0.01,313,300,0,0,0,153902289,1685542350507417856
1870,325,0.01,299,315,0,0,0,94127143,1685541265273687552
1871,325,0.01,326,309,0,0,0,51952614,1685540560825551616
1872,325,0.01,299,313,0,0,0,48999627,1685540512242448384
1873,325,0.01,299,309,0,0,0,26357150,1685540207904098816
1874,325,0.01,299,313,0,0,0,25814239,1685540198397545216
1875,325,0.01,326,313,0,0,0,25154686,1685540184548575744
1876,325,0.01,326,312,0,0,0,25050878,1685540183339558144
1877,325,0.01,326,309,0,0,0,24985580,1685540182613404160
1878,325,0.01,299,313,0,0,0,24919073,1685540182022528256
1879,325,0.01,326,309,0,0,0,22970784,1685540151191924224
1880,325,0.01,299,313,0,0,0,22645918,1685540147585992704
1881,325,0.01,326,313,0,0,0,22372835,1685540141770779136
1882,325,0.01,299,313,0,0,0,21798395,1685540134949872640
1883,325,0.01,326,301,0,0,0,21382232,1685540127761053184
1884,325,0.01,326,309,0,0,0,21307970,1685540126100646144
1885,325,0.01,299,309,0,0,0,20483312,1685540111748642304
1886,325,0.01,326,309,0,0,0,20450128,1685540111416095744
1887,325,0.01,299,313,0,0,0,20424555,1685540111227476992
1888,325,0.01,326,309,0,0,0,20237744,1685540108968118528
1889,325,0.01,299,303,0,0,0,15032323,1685540021990405120
1890,325,0.01,299,301,0,0,0,14748891,1685540017077780992
1891,325,0.01,326,309,0,0,0,11860585,1685539964339336192
1892,325,0.01,299,300,0,0,0,4626764,1685539868397351936
1893,308,0.02,11,308,0,0,0,31981,1685539800002796800
1894,325,0.01,334,315,0,0,0,628678690,1685476480395287552
1895,325,0.01,331,322,0,0,0,609863614,1685475405941522944
1896,325,0.01,304,316,0,0,0,609847525,1685475405848913664
1897,325,0.01,331,322,0,0,0,597685478,1685474528646653184
1898,325,0.01,304,308,0,0,0,597638465,1685474528423171584
1899,325,0.01,331,303,0,0,0,589051119,1685474077881029888
1900,325,0.01,304,315,0,0,0,576898601,1685473411841649664
1901,325,0.01,332,323,0,0,0,564918953,1685472924522417664
1902,325,0.01,304,309,0,0,0,557932270,1685472561182007040
1903,325,0.01,327,315,0,0,0,555247846,1685472421283501056
1904,325,0.01,327,316,0,0,0,550322641,1685472223985745408
1905,325,0.01,304,308,0,0,0,548305487,1685472098739670528
1906,325,0.01,304,315,0,0,0,547977576,1685472088946171136
1907,325,0.01,379,309,0,0,0,547962744,1685472088879081472
1908,325,0.01,381,312,0,0,0,543132448,1685471777983483136
1909,325,0.01,327,309,0,0,0,543115251,1685471777921034752
1910,325,0.01,304,309,0,0,0,541101306,1685471690533734912
1911,325,0.01,304,303,0,0,0,527273026,1685470988767142912
1912,325,0.01,386,319,0,0,0,526467158,1685470946725178112
1913,325,0.01,358,304,0,0,0,521114903,1685470686895668480
1914,325,0.01,304,323,0,0,0,521079180,1685470686744718848
1915,325,0.01,330,308,0,0,0,506857693,1685469804034206720
1916,325,0.01,357,303,0,0,0,505726052,1685469752042581504
1917,325,0.01,355,304,0,0,0,505272889,1685469736893395456
1918,325,0.01,382,304,0,0,0,500151956,1685469469516431616
1919,325,0.01,304,304,0,0,0,497704978,1685469385522951936
1920,325,0.01,355,301,0,0,0,497635540,1685469385224527872
1921,325,0.01,330,323,0,0,0,497523170,1685469383658152448
1922,313,0.01,319,315,0,0,0,497360805,1685469380162607360
1923,325,0.01,331,304,0,0,0,487903730,1685468785166877696
1924,325,0.01,336,323,0,0,0,481752229,1685468380751248128
1925,325,0.01,336,301,0,0,0,481432768,1685468367427365120
1926,325,0.01,363,304,0,0,0,479551848,1685468246515180032
1927,325,0.01,331,322,0,0,0,474852879,1685468010824866816
1928,325,0.01,393,309,0,0,0,473552691,1685467960543236352
1929,325,0.01,363,307,0,0,0,468794577,1685467821992106496
1930,325,0.01,331,300,0,0,0,466286532,1685467714323046912
1931,325,0.01,331,309,0,0,0,465528894,1685467691287679488
1932,325,0.01,363,307,0,0,0,450584158,1685466670762254848
1933,325,0.01,304,304,0,0,0,449988942,1685466653900145920
1934,325,0.01,336,323,0,0,0,443607082,1685466333366164224
1935,325,0.01,331,304,0,0,0,436507265,1685465844186617088
1936,325,0.01,304,315,0,0,0,436486154,1685465844112164864
1937,325,0.01,331,312,0,0,0,436029315,1685465824721589760
1938,325,0.01,331,303,0,0,0,431653930,1685465605324349440
1939,325,0.01,304,315,0,0,0,424288992,1685465229105873920
1940,325,0.01,331,304,0,0,0,420401085,1685465019938191616
1941,325,0.01,304,315,0,0,0,418724668,1685464953579539712
1942,325,0.01,331,300,0,0,0,401390120,1685464098614870784
1943,325,0.01,304,315,0,0,0,383007426,1685463160200547072
1944,325,0.01,334,323,0,0,0,382838751,1685463155878783232
1945,325,0.01,304,315,0,0,0,380994921,1685463070932614656
1946,325,0.01,361,309,0,0,0,373273263,1685462710862881024
1947,325,0.01,304,312,0,0,0,370314536,1685462580181342720
1948,325,0.01,304,301,0,0,0,370102452,1685462567453304320
1949,325,0.01,304,315,0,0,0,367156604,1685462413775575552
1950,325,0.01,304,301,0,0,0,365476938,1685462329018718720
1951,325,0.01,331,323,0,0,0,365121505,1685462313452713472
1952,325,0.01,304,315,0,0,0,360031473,1685462071015697408
1953,325,0.01,331,304,0,0,0,357789358,1685461925121010688
1954,325,0.01,304,309,0,0,0,357773139,1685461925023619328
1955,325,0.01,359,323,0,0,0,350223689,1685461567008579328
1956,325,0.01,359,308,0,0,0,348237927,1685461512976807936
1957,325,0.01,359,301,0,0,0,347218562,1685461493798715648
1958,325,0.01,331,304,0,0,0,340410953,1685461156324636928
1959,325,0.01,331,309,0,0,0,338983798,1685461104649360384
1960,325,0.01,331,303,0,0,0,337776363,1685461062180408320
1961,325,0.01,331,323,0,0,0,319394817,1685460324038249984
1962,325,0.01,331,304,0,0,0,315268250,1685460173766373120
1963,325,0.01,304,312,0,0,0,311514052,1685460067040623872
1964,325,0.01,331,313,0,0,0,300776351,1685459748118613760
1965,325,0.01,331,313,0,0,0,298246360,1685459658393152512
1966,325,0.01,331,304,0,0,0,297827893,1685459647011749376
1967,325,0.01,331,313,0,0,0,287833459,1685459304967265536
1968,325,0.01,331,304,0,0,0,280486503,1685459029299613952
1969,325,0.01,331,313,0,0,0,267325745,1685458583610156800
1970,325,0.01,331,312,0,0,0,264569318,1685458470094957056
1971,325,0.01,331,308,0,0,0,261952033,1685458380371447296
1972,325,0.01,331,308,0,0,0,257213264,1685458220824654080
1973,325,0.01,350,322,0,0,0,255703410,1685458169042354688
1974,325,0.01,331,308,0,0,0,253482962,1685458106614725120
1975,325,0.01,323,302,0,0,0,249737796,1685457999429843456
1976,325,0.01,331,312,0,0,0,247354592,1685457918587540480
1977,325,0.01,331,313,0,0,0,242315893,1685457772353547776
1978,325,0.01,331,304,0,0,0,241871861,1685457760129111808
1979,325,0.01,331,302,0,0,0,238676677,1685457700359658240
1980,325,0.01,331,313,0,0,0,238507501,1685457695633144832
1981,325,0.01,304,302,0,0,0,238388678,1685457694838798336
1982,325,0.01,331,312,0,0,0,238276765,1685457693507020032
1983,325,0.01,331,308,0,0,0,233218941,1685457559630817024
1984,325,0.01,304,303,0,0,0,221460671,1685457209092836352
1985,325,0.01,331,312,0,0,0,220735210,1685457194488876800
1986,325,0.01,331,309,0,0,0,220550631,1685457192279221760
1987,325,0.01,331,322,0,0,0,219735512,1685457179361907200
1988,325,0.01,331,313,0,0,0,209726102,1685456946495668480
1989,325,0.01,331,309,0,0,0,196987219,1685456644982488576
1990,325,0.01,331,313,0,0,0,196437428,1685456633613440768
1991,325,0.01,331,309,0,0,0,194240851,1685456596005077760
1992,325,0.01,331,313,0,0,0,192482568,1685456551323790848
1993,325,0.01,331,319,0,0,0,184321752,1685456369406051072
1994,325,0.01,331,313,0,0,0,178039978,1685456244823640064
1995,325,0.01,331,301,0,0,0,175075109,1685456190085811712
1996,325,0.01,331,312,0,0,0,171787856,1685456126852747776
1997,325,0.01,331,313,0,0,0,162694554,1685455908189694464
1998,325,0.01,331,301,0,0,0,161724216,1685455895827294208
1999,325,0.01,331,319,0,0,0,160640543,1685455872577905920
2000,325,0.01,331,308,0,0,0,158404167,1685455818471484928
2001,325,0.01,331,304,0,0,0,158289631,1685455817315697408
2002,325,0.01,331,313,0,0,0,156635948,1685455760597646848
2003,325,0.01,331,316,0,0,0,156017933,1685455745305864448
2004,325,0.01,331,309,0,0,0,141029680,1685455482448343296
2005,325,0.01,304,308,0,0,0,138875732,1685455444212152064
2006,325,0.01,346,313,0,0,0,137270412,1685455413104794112
2007,325,0.01,331,313,0,0,0,135647038,1685455385388975104
2008,325,0.01,331,322,0,0,0,133317227,1685455355905209088
2009,325,0.01,331,308,0,0,0,133250179,1685455355396613376
2010,325,0.01,331,301,0,0,0,131492365,1685455338476193280
2011,325,0.01,304,315,0,0,0,130271642,1685455319875595264
2012,325,0.01,331,312,0,0,0,129760163,1685455312419385600
2013,325,0.01,345,323,0,0,0,128854941,1685455304186055936
2014,325,0.01,331,308,0,0,0,127071437,1685455284373501184
2015,325,0.01,304,313,0,0,0,126214250,1685455278160076032
2016,325,0.01,304,313,0,0,0,125631980,1685455270081060864
2017,325,0.01,250,302,0,0,0,118856891,1685455196759637248
2018,325,0.01,331,304,0,0,0,116561911,1685455160590306048
2019,325,0.01,331,301,0,0,0,113960750,1685455114037527040
2020,325,0.01,331,313,0,0,0,113461268,1685455106052177664
2021,325,0.01,331,319,0,0,0,112065066,1685455082785227264
2022,325,0.01,344,323,0,0,0,111034535,1685455065856802560
2023,325,0.01,331,309,0,0,0,110862066,1685455061090427392
2024,325,0.01,304,308,0,0,0,110732934,1685455058528341504
2025,325,0.01,331,322,0,0,0,109325740,1685455034123998720
2026,325,0.01,331,313,0,0,0,108640921,1685455022127771136
2027,325,0.01,331,308,0,0,0,107813485,1685455009089533952
2028,325,0.01,331,313,0,0,0,107165509,1685454998900753152
2029,325,0.01,304,300,0,0,0,105732125,1685454979203415296
2030,325,0.01,304,322,0,0,0,105000684,1685454970598739712
2031,325,0.01,331,313,0,0,0,104210993,1685454959695108096
2032,325,0.01,304,308,0,0,0,103923222,1685454955704751104
2033,325,0.01,344,312,0,0,0,98063998,1685454866360370944
2034,325,0.01,331,313,0,0,0,95340658,1685454832015623936
2035,325,0.01,331,323,0,0,0,95077691,1685454830245839616
2036,325,0.01,331,312,0,0,0,90140445,1685454760268793856
2037,325,0.01,331,322,0,0,0,89627554,1685454749930320128
2038,325,0.01,331,312,0,0,0,88564283,1685454734451562496
2039,325,0.01,331,313,0,0,0,86831891,1685454711882030080
2040,325,0.01,304,309,0,0,0,86300287,1685454704903942912
2041,325,0.01,331,312,0,0,0,84800779,1685454689374683904
2042,325,0.01,344,300,0,0,0,81502788,1685454620987650560
2043,325,0.01,331,312,0,0,0,77765398,1685454564121210624
2044,325,0.01,331,319,0,0,0,72547806,1685454454914553856
2045,325,0.01,331,319,0,0,0,72059281,1685454448204143872
2046,325,0.01,304,308,0,0,0,71726464,1685454444759784192
2047,325,0.01,304,322,0,0,0,70352996,1685454431108898816
2048,325,0.01,304,308,0,0,0,69019988,1685454405136281600
2049,325,0.01,344,308,0,0,0,67118621,1685454379469721856
2050,325,0.01,331,304,0,0,0,66271940,1685454364135256064
2051,325,0.01,331,301,0,0,0,65495321,1685454351708943360
2052,325,0.01,331,304,0,0,0,59176905,1685454233604268544
2053,325,0.01,331,313,0,0,0,57709128,1685454208811237376
2054,325,0.01,344,312,0,0,0,49288286,1685454083965560832
2055,325,0.01,331,319,0,0,0,46716521,1685454038230200064
2056,325,0.01,304,304,0,0,0,42128211,1685453960469798656
2057,325,0.01,304,301,0,0,0,35237161,1685453857616690688
2058,325,0.01,331,304,0,0,0,33427054,1685453831395315456
2059,325,0.01,331,304,0,0,0,32557582,1685453818223720960
2060,325,0.01,331,309,0,0,0,31467211,1685453801973876736
2061,325,0.01,304,315,0,0,0,31068798,1685453798290921472
2062,325,0.01,304,315,0,0,0,30462657,1685453789658666752
2063,325,0.01,331,304,0,0,0,27241066,1685453748063371008
2064,325,0.01,331,304,0,0,0,25861714,1685453734314650112
2065,325,0.01,331,304,0,0,0,24606621,1685453721898880768
2066,325,0.01,331,313,0,0,0,24133295,1685453717175249664
2067,325,0.01,319,301,0,0,0,23676371,1685453712215173632
2068,325,0.01,331,304,0,0,0,23366589,1685453710250606080
2069,325,0.01,304,319,0,0,0,18080314,1685453640255742208
2070,325,0.01,331,304,0,0,0,17868562,1685453636023842560
2071,325,0.01,331,309,0,0,0,13814088,1685453590108089856
2072,325,0.01,304,301,0,0,0,12211225,1685453572299867904
2073,325,0.01,331,309,0,0,0,5958533,1685453483175095040
2074,325,0.01,304,300,0,0,0,4777983,1685453468103579648
2075,325,0.01,304,323,0,0,0,3717962,1685453452893518848
2076,325,0.01,304,322,0,0,0,2515864,1685453435098640896
2077,323,20.0,3,308,0,0,0,48373,1685453400490264576
2078,323,20.0,2,323,0,0,0,48061,1685453400486035200
2079,307,1.5,1,307,0,0,0,47877,1685453400482892288
2080,323,0.03,17,308,0,0,0,43468,1685453400404902656
2081,323,0.03,17,323,0,0,0,33811,1685453400096092672
2082,325,0.01,309,319,0,0,0,621424572,1685131175379300608
2083,325,0.01,339,313,0,0,0,620597565,1685131127360120832
2084,325,0.01,309,313,0,0,0,619480804,1685131068362767104
2085,325,0.01,339,313,0,0,0,619403461,1685131064172448768
2086,325,0.01,309,319,0,0,0,619289661,1685131061162081536
2087,325,0.01,339,313,0,0,0,619199331,1685131056382949120
2088,325,0.01,309,319,0,0,0,619189217,1685131056261209600
2089,325,0.01,309,313,0,0,0,618552190,1685131024149985792
2090,325,0.01,339,309,0,0,0,617046359,1685130945379842560
2091,325,0.01,309,304,0,0,0,616487557,1685130917813339392
2092,325,0.01,309,313,0,0,0,616358119,1685130914698238464
2093,325,0.01,339,313,0,0,0,615866357,1685130896084128000
2094,325,0.01,339,319,0,0,0,613923139,1685130853106895360
