,additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker
1835,,OCASPS,call,,american,2025-12-19,BATO,100,225.0,O:AAPL251219C00225000,AAPL
1836,,OCASPS,call,,american,2025-12-19,BATO,100,230.0,O:AAPL251219C00230000,AAPL
1837,,OCASPS,call,,american,2025-12-19,BATO,100,235.0,O:AAPL251219C00235000,AAPL
1838,,OCASPS,call,,american,2025-12-19,BATO,100,240.0,O:AAPL251219C00240000,AAPL
1839,,OCASPS,call,,american,2025-12-19,BATO,100,245.0,O:AAPL251219C00245000,AAPL
1840,,OCASPS,call,,american,2025-12-19,BATO,100,250.0,O:AAPL251219C00250000,AAPL
1841,,OCASPS,call,,american,2025-12-19,BATO,100,260.0,O:AAPL251219C00260000,AAPL
1842,,OCASPS,call,,american,2025-12-19,BATO,100,270.0,O:AAPL251219C00270000,AAPL
1843,,OCASPS,call,,american,2025-12-19,BATO,100,280.0,O:AAPL251219C00280000,AAPL
1844,,OCASPS,call,,american,2025-12-19,BATO,100,290.0,O:AAPL251219C00290000,AAPL
1845,,OCASPS,call,,american,2025-12-19,BATO,100,300.0,O:AAPL251219C00300000,AAPL
1846,,OCASPS,call,,american,2025-12-19,BATO,100,310.0,O:AAPL251219C00310000,AAPL
1847,,OPASPS,put,,american,2025-12-19,BATO,100,50.0,O:AAPL251219P00050000,AAPL
1848,,OPASPS,put,,american,2025-12-19,BATO,100,55.0,O:AAPL251219P00055000,AAPL
1849,,OPASPS,put,,american,2025-12-19,BATO,100,60.0,O:AAPL251219P00060000,AAPL
1850,,OPASPS,put,,american,2025-12-19,BATO,100,65.0,O:AAPL251219P00065000,AAPL
1851,,OPASPS,put,,american,2025-12-19,BATO,100,70.0,O:AAPL251219P00070000,AAPL
1852,,OPASPS,put,,american,2025-12-19,BATO,100,75.0,O:AAPL251219P00075000,AAPL
1853,,OPASPS,put,,american,2025-12-19,BATO,100,80.0,O:AAPL251219P00080000,AAPL
1854,,OPASPS,put,,american,2025-12-19,BATO,100,85.0,O:AAPL251219P00085000,AAPL
1855,,OPASPS,put,,american,2025-12-19,BATO,100,90.0,O:AAPL251219P00090000,AAPL
1856,,OPASPS,put,,american,2025-12-19,BATO,100,95.0,O:AAPL251219P00095000,AAPL
1857,,OPASPS,put,,american,2025-12-19,BATO,100,100.0,O:AAPL251219P00100000,AAPL
1858,,OPASPS,put,,american,2025-12-19,BATO,100,105.0,O:AAPL251219P00105000,AAPL
1859,,OPASPS,put,,american,2025-12-19,BATO,100,110.0,O:AAPL251219P00110000,AAPL
1860,,OPASPS,put,,american,2025-12-19,BATO,100,115.0,O:AAPL251219P00115000,AAPL
1861,,OPASPS,put,,american,2025-12-19,BATO,100,120.0,O:AAPL251219P00120000,AAPL
1862,,OPASPS,put,,american,2025-12-19,BATO,100,125.0,O:AAPL251219P00125000,AAPL
1863,,OPASPS,put,,american,2025-12-19,BATO,100,130.0,O:AAPL251219P00130000,AAPL
1864,,OPASPS,put,,american,2025-12-19,BATO,100,135.0,O:AAPL251219P00135000,AAPL
1865,,OPASPS,put,,american,2025-12-19,BATO,100,140.0,O:AAPL251219P00140000,AAPL
1866,,OPASPS,put,,american,2025-12-19,BATO,100,145.0,O:AAPL251219P00145000,AAPL
1867,,OPASPS,put,,american,2025-12-19,BATO,100,150.0,O:AAPL251219P00150000,AAPL
1868,,OPASPS,put,,american,2025-12-19,BATO,100,155.0,O:AAPL251219P00155000,AAPL
1869,,OPASPS,put,,american,2025-12-19,BATO,100,160.0,O:AAPL251219P00160000,AAPL
1870,,OPASPS,put,,american,2025-12-19,BATO,100,165.0,O:AAPL251219P00165000,AAPL
1871,,OPASPS,put,,american,2025-12-19,BATO,100,170.0,O:AAPL251219P00170000,AAPL
1872,,OPASPS,put,,american,2025-12-19,BATO,100,175.0,O:AAPL251219P00175000,AAPL
1873,,OPASPS,put,,american,2025-12-19,BATO,100,180.0,O:AAPL251219P00180000,AAPL
1874,,OPASPS,put,,american,2025-12-19,BATO,100,185.0,O:AAPL251219P00185000,AAPL
1875,,OPASPS,put,,american,2025-12-19,BATO,100,190.0,O:AAPL251219P00190000,AAPL
1876,,OPASPS,put,,american,2025-12-19,BATO,100,195.0,O:AAPL251219P00195000,AAPL
1877,,OPASPS,put,,american,2025-12-19,BATO,100,200.0,O:AAPL251219P00200000,AAPL
1878,,OPASPS,put,,american,2025-12-19,BATO,100,205.0,O:AAPL251219P00205000,AAPL
1879,,OPASPS,put,,american,2025-12-19,BATO,100,210.0,O:AAPL251219P00210000,AAPL
1880,,OPASPS,put,,american,2025-12-19,BATO,100,215.0,O:AAPL251219P00215000,AAPL
1881,,OPASPS,put,,american,2025-12-19,BATO,100,220.0,O:AAPL251219P00220000,AAPL
1882,,OPASPS,put,,american,2025-12-19,BATO,100,225.0,O:AAPL251219P00225000,AAPL
1883,,OPASPS,put,,american,2025-12-19,BATO,100,230.0,O:AAPL251219P00230000,AAPL
1884,,OPASPS,put,,american,2025-12-19,BATO,100,235.0,O:AAPL251219P00235000,AAPL
1885,,OPASPS,put,,american,2025-12-19,BATO,100,240.0,O:AAPL251219P00240000,AAPL
1886,,OPASPS,put,,american,2025-12-19,BATO,100,245.0,O:AAPL251219P00245000,AAPL
1887,,OPASPS,put,,american,2025-12-19,BATO,100,250.0,O:AAPL251219P00250000,AAPL
1888,,OPASPS,put,,american,2025-12-19,BATO,100,260.0,O:AAPL251219P00260000,AAPL
1889,,OPASPS,put,,american,2025-12-19,BATO,100,270.0,O:AAPL251219P00270000,AAPL
1890,,OPASPS,put,,american,2025-12-19,BATO,100,280.0,O:AAPL251219P00280000,AAPL
1891,,OPASPS,put,,american,2025-12-19,BATO,100,290.0,O:AAPL251219P00290000,AAPL
1892,,OPASPS,put,,american,2025-12-19,BATO,100,300.0,O:AAPL251219P00300000,AAPL
1893,,OPASPS,put,,american,2025-12-19,BATO,100,310.0,O:AAPL251219P00310000,AAPL
